_id,DataZone,IntZone,HB,HSCP,CA,SIMD2020V2Rank,SIMD2020V2CountryDecile,SIMD2020V2CountryQuintile,SIMD2020V2HBDecile,SIMD2020V2HBQuintile,SIMD2020V2HSCPDecile,SIMD2020V2HSCPQuintile,SIMD2020V2CADecile,SIMD2020V2CAQuintile,SIMD2020V2Most15pc,SIMD2020V2Least15pc
5930,S01012435,S02002332,S08000015,S37000027,S12000028,1395,2,1,4,2,2,1,2,1,0,0
5931,S01012436,S02002332,S08000015,S37000027,S12000028,1432,3,2,4,2,2,1,2,1,0,0
5932,S01012437,S02002332,S08000015,S37000027,S12000028,2896,5,3,6,3,5,3,5,3,0,0
5933,S01012438,S02002332,S08000015,S37000027,S12000028,3101,5,3,6,3,6,3,6,3,0,0
5934,S01012439,S02002332,S08000015,S37000027,S12000028,2135,3,2,5,3,3,2,3,2,0,0
5935,S01012440,S02002332,S08000015,S37000027,S12000028,5363,8,4,9,5,8,4,8,4,0,0
5936,S01012441,S02002333,S08000015,S37000027,S12000028,3916,6,3,7,4,7,4,7,4,0,0
5937,S01012442,S02002333,S08000015,S37000027,S12000028,3235,5,3,7,4,6,3,6,3,0,0
5938,S01012443,S02002333,S08000015,S37000027,S12000028,4222,6,3,8,4,7,4,7,4,0,0
5939,S01012444,S02002333,S08000015,S37000027,S12000028,3137,5,3,6,3,6,3,6,3,0,0
5940,S01012445,S02002333,S08000015,S37000027,S12000028,5501,8,4,9,5,8,4,8,4,0,0
5941,S01012446,S02002334,S08000015,S37000027,S12000028,1483,3,2,4,2,2,1,2,1,0,0
5942,S01012447,S02002334,S08000015,S37000027,S12000028,5237,8,4,9,5,8,4,8,4,0,0
5943,S01012448,S02002334,S08000015,S37000027,S12000028,4191,6,3,8,4,7,4,7,4,0,0
5944,S01012449,S02002334,S08000015,S37000027,S12000028,4164,6,3,8,4,7,4,7,4,0,0
5945,S01012450,S02002334,S08000015,S37000027,S12000028,3565,6,3,7,4,6,3,6,3,0,0
5946,S01012451,S02002335,S08000015,S37000027,S12000028,5722,9,5,9,5,9,5,9,5,0,0
5947,S01012452,S02002335,S08000015,S37000027,S12000028,4762,7,4,8,4,8,4,8,4,0,0
5948,S01012453,S02002335,S08000015,S37000027,S12000028,6360,10,5,10,5,10,5,10,5,0,1
5949,S01012454,S02002335,S08000015,S37000027,S12000028,6277,9,5,10,5,10,5,10,5,0,1
5950,S01012455,S02002335,S08000015,S37000027,S12000028,6463,10,5,10,5,10,5,10,5,0,1
5951,S01012456,S02002335,S08000015,S37000027,S12000028,6620,10,5,10,5,10,5,10,5,0,1
5952,S01012457,S02002335,S08000015,S37000027,S12000028,5928,9,5,9,5,9,5,9,5,0,0
5953,S01012458,S02002335,S08000015,S37000027,S12000028,5610,8,4,9,5,8,4,8,4,0,0
5954,S01012459,S02002336,S08000015,S37000027,S12000028,5907,9,5,9,5,9,5,9,5,0,0
5955,S01012460,S02002336,S08000015,S37000027,S12000028,6444,10,5,10,5,10,5,10,5,0,1
5956,S01012461,S02002336,S08000015,S37000027,S12000028,2763,4,2,6,3,4,2,4,2,0,0
5957,S01012462,S02002336,S08000015,S37000027,S12000028,1565,3,2,4,2,2,1,2,1,0,0
5958,S01012463,S02002336,S08000015,S37000027,S12000028,1085,2,1,3,2,2,1,2,1,0,0
5959,S01012464,S02002336,S08000015,S37000027,S12000028,769,2,1,2,1,2,1,2,1,1,0
5960,S01012465,S02002336,S08000015,S37000027,S12000028,2819,4,2,6,3,5,3,5,3,0,0
5961,S01012466,S02002337,S08000015,S37000027,S12000028,4425,7,4,8,4,7,4,7,4,0,0
5962,S01012467,S02002337,S08000015,S37000027,S12000028,3751,6,3,7,4,7,4,7,4,0,0
5963,S01012468,S02002337,S08000015,S37000027,S12000028,4031,6,3,7,4,7,4,7,4,0,0
5964,S01012469,S02002337,S08000015,S37000027,S12000028,6844,10,5,10,5,10,5,10,5,0,1
5965,S01012470,S02002337,S08000015,S37000027,S12000028,2075,3,2,5,3,3,2,3,2,0,0
5966,S01012471,S02002337,S08000015,S37000027,S12000028,6627,10,5,10,5,10,5,10,5,0,1
5967,S01012472,S02002337,S08000015,S37000027,S12000028,6395,10,5,10,5,10,5,10,5,0,1
5968,S01012473,S02002338,S08000015,S37000027,S12000028,5493,8,4,9,5,8,4,8,4,0,0
5969,S01012474,S02002338,S08000015,S37000027,S12000028,2866,5,3,6,3,5,3,5,3,0,0
5970,S01012475,S02002338,S08000015,S37000027,S12000028,5308,8,4,9,5,8,4,8,4,0,0
5971,S01012476,S02002338,S08000015,S37000027,S12000028,3174,5,3,6,3,6,3,6,3,0,0
5972,S01012477,S02002338,S08000015,S37000027,S12000028,6217,9,5,10,5,10,5,10,5,0,1
5973,S01012478,S02002338,S08000015,S37000027,S12000028,2475,4,2,5,3,4,2,4,2,0,0
5974,S01012479,S02002338,S08000015,S37000027,S12000028,6091,9,5,10,5,9,5,9,5,0,1
5975,S01012480,S02002339,S08000015,S37000027,S12000028,2283,4,2,5,3,3,2,3,2,0,0
5976,S01012481,S02002339,S08000015,S37000027,S12000028,1486,3,2,4,2,2,1,2,1,0,0
5977,S01012482,S02002339,S08000015,S37000027,S12000028,2731,4,2,6,3,4,2,4,2,0,0
5978,S01012483,S02002339,S08000015,S37000027,S12000028,722,1,1,2,1,1,1,1,1,1,0
5979,S01012484,S02002339,S08000015,S37000027,S12000028,4736,7,4,8,4,7,4,7,4,0,0
5980,S01012485,S02002339,S08000015,S37000027,S12000028,6140,9,5,10,5,9,5,9,5,0,1
5981,S01012486,S02002339,S08000015,S37000027,S12000028,5592,8,4,9,5,8,4,8,4,0,0
5982,S01012487,S02002340,S08000015,S37000027,S12000028,2624,4,2,6,3,4,2,4,2,0,0
5983,S01012488,S02002340,S08000015,S37000027,S12000028,2824,4,2,6,3,5,3,5,3,0,0
5984,S01012489,S02002340,S08000015,S37000027,S12000028,20,1,1,1,1,1,1,1,1,1,0
5985,S01012490,S02002340,S08000015,S37000027,S12000028,265,1,1,1,1,1,1,1,1,1,0
5986,S01012491,S02002340,S08000015,S37000027,S12000028,44,1,1,1,1,1,1,1,1,1,0
5987,S01012492,S02002340,S08000015,S37000027,S12000028,13,1,1,1,1,1,1,1,1,1,0
5988,S01012493,S02002341,S08000015,S37000027,S12000028,733,2,1,2,1,1,1,1,1,1,0
5989,S01012494,S02002341,S08000015,S37000027,S12000028,3169,5,3,6,3,6,3,6,3,0,0
5990,S01012495,S02002341,S08000015,S37000027,S12000028,1297,2,1,3,2,2,1,2,1,0,0
5991,S01012496,S02002342,S08000015,S37000027,S12000028,518,1,1,1,1,1,1,1,1,1,0
5992,S01012497,S02002342,S08000015,S37000027,S12000028,354,1,1,1,1,1,1,1,1,1,0
5993,S01012498,S02002342,S08000015,S37000027,S12000028,178,1,1,1,1,1,1,1,1,1,0
5994,S01012499,S02002342,S08000015,S37000027,S12000028,938,2,1,2,1,2,1,2,1,1,0
5995,S01012500,S02002343,S08000015,S37000027,S12000028,481,1,1,1,1,1,1,1,1,1,0
5996,S01012501,S02002343,S08000015,S37000027,S12000028,62,1,1,1,1,1,1,1,1,1,0
5997,S01012502,S02002343,S08000015,S37000027,S12000028,114,1,1,1,1,1,1,1,1,1,0
5998,S01012503,S02002343,S08000015,S37000027,S12000028,349,1,1,1,1,1,1,1,1,1,0
5999,S01012504,S02002343,S08000015,S37000027,S12000028,805,2,1,2,1,2,1,2,1,1,0
6000,S01012505,S02002343,S08000015,S37000027,S12000028,1318,2,1,3,2,2,1,2,1,0,0
6001,S01012506,S02002344,S08000015,S37000027,S12000028,3216,5,3,6,3,6,3,6,3,0,0
6002,S01012507,S02002344,S08000015,S37000027,S12000028,2396,4,2,5,3,4,2,4,2,0,0
6003,S01012508,S02002344,S08000015,S37000027,S12000028,2525,4,2,5,3,4,2,4,2,0,0
6004,S01012509,S02002344,S08000015,S37000027,S12000028,4521,7,4,8,4,7,4,7,4,0,0
6005,S01012510,S02002344,S08000015,S37000027,S12000028,5438,8,4,9,5,8,4,8,4,0,0
6006,S01012511,S02002344,S08000015,S37000027,S12000028,3733,6,3,7,4,6,3,6,3,0,0
6007,S01012512,S02002345,S08000015,S37000027,S12000028,1832,3,2,4,2,3,2,3,2,0,0
6008,S01012513,S02002345,S08000015,S37000027,S12000028,5655,9,5,9,5,9,5,9,5,0,0
6009,S01012514,S02002345,S08000015,S37000027,S12000028,5278,8,4,9,5,8,4,8,4,0,0
6010,S01012515,S02002345,S08000015,S37000027,S12000028,1292,2,1,3,2,2,1,2,1,0,0
6011,S01012516,S02002345,S08000015,S37000027,S12000028,2998,5,3,6,3,5,3,5,3,0,0
6012,S01012517,S02002345,S08000015,S37000027,S12000028,2181,4,2,5,3,3,2,3,2,0,0
6013,S01012518,S02002346,S08000015,S37000027,S12000028,4923,7,4,8,4,8,4,8,4,0,0
6014,S01012519,S02002346,S08000015,S37000027,S12000028,4841,7,4,8,4,8,4,8,4,0,0
6015,S01012520,S02002346,S08000015,S37000027,S12000028,6342,10,5,10,5,10,5,10,5,0,1
6016,S01012521,S02002346,S08000015,S37000027,S12000028,5318,8,4,9,5,8,4,8,4,0,0
6017,S01012522,S02002346,S08000015,S37000027,S12000028,6368,10,5,10,5,10,5,10,5,0,1
6018,S01012523,S02002346,S08000015,S37000027,S12000028,5625,8,4,9,5,8,4,8,4,0,0
6019,S01012524,S02002347,S08000015,S37000027,S12000028,4462,7,4,8,4,7,4,7,4,0,0
6020,S01012525,S02002347,S08000015,S37000027,S12000028,6231,9,5,10,5,10,5,10,5,0,1
6021,S01012526,S02002347,S08000015,S37000027,S12000028,6685,10,5,10,5,10,5,10,5,0,1
6022,S01012527,S02002347,S08000015,S37000027,S12000028,4474,7,4,8,4,7,4,7,4,0,0
6023,S01012528,S02002347,S08000015,S37000027,S12000028,2830,4,2,6,3,5,3,5,3,0,0
6024,S01012529,S02002347,S08000015,S37000027,S12000028,2491,4,2,5,3,4,2,4,2,0,0
6025,S01012530,S02002347,S08000015,S37000027,S12000028,5701,9,5,9,5,9,5,9,5,0,0
6026,S01012531,S02002348,S08000015,S37000027,S12000028,3890,6,3,7,4,7,4,7,4,0,0
6027,S01012532,S02002348,S08000015,S37000027,S12000028,4450,7,4,8,4,7,4,7,4,0,0
6028,S01012533,S02002348,S08000015,S37000027,S12000028,4321,7,4,8,4,7,4,7,4,0,0
6029,S01012534,S02002348,S08000015,S37000027,S12000028,2348,4,2,5,3,4,2,4,2,0,0
6030,S01012535,S02002349,S08000015,S37000027,S12000028,3034,5,3,6,3,5,3,5,3,0,0
6031,S01012536,S02002349,S08000015,S37000027,S12000028,2159,4,2,5,3,3,2,3,2,0,0
6032,S01012537,S02002349,S08000015,S37000027,S12000028,2263,4,2,5,3,3,2,3,2,0,0
6033,S01012538,S02002349,S08000015,S37000027,S12000028,2149,4,2,5,3,3,2,3,2,0,0
6034,S01012539,S02002349,S08000015,S37000027,S12000028,3048,5,3,6,3,5,3,5,3,0,0
6035,S01012540,S02002349,S08000015,S37000027,S12000028,1460,3,2,4,2,2,1,2,1,0,0
6036,S01012541,S02002349,S08000015,S37000027,S12000028,2948,5,3,6,3,5,3,5,3,0,0
6037,S01012542,S02002350,S08000015,S37000027,S12000028,2564,4,2,5,3,4,2,4,2,0,0
6038,S01012543,S02002350,S08000015,S37000027,S12000028,4577,7,4,8,4,7,4,7,4,0,0
6039,S01012544,S02002350,S08000015,S37000027,S12000028,2956,5,3,6,3,5,3,5,3,0,0
6040,S01012545,S02002350,S08000015,S37000027,S12000028,2153,4,2,5,3,3,2,3,2,0,0
6041,S01012546,S02002350,S08000015,S37000027,S12000028,3007,5,3,6,3,5,3,5,3,0,0
6042,S01012547,S02002350,S08000015,S37000027,S12000028,3481,5,3,7,4,6,3,6,3,0,0
6043,S01012548,S02002350,S08000015,S37000027,S12000028,5489,8,4,9,5,8,4,8,4,0,0
6044,S01012549,S02002351,S08000015,S37000027,S12000028,1185,2,1,3,2,2,1,2,1,0,0
6045,S01012550,S02002351,S08000015,S37000027,S12000028,2997,5,3,6,3,5,3,5,3,0,0
6046,S01012551,S02002351,S08000015,S37000027,S12000028,6093,9,5,10,5,9,5,9,5,0,1
6047,S01012552,S02002351,S08000015,S37000027,S12000028,6245,9,5,10,5,10,5,10,5,0,1
6048,S01012553,S02002351,S08000015,S37000027,S12000028,6071,9,5,10,5,9,5,9,5,0,1
6049,S01012554,S02002351,S08000015,S37000027,S12000028,6018,9,5,10,5,9,5,9,5,0,1
6050,S01012555,S02002351,S08000015,S37000027,S12000028,6708,10,5,10,5,10,5,10,5,0,1
6051,S01012556,S02002351,S08000015,S37000027,S12000028,6059,9,5,10,5,9,5,9,5,0,1
6052,S01012557,S02002352,S08000015,S37000027,S12000028,6198,9,5,10,5,9,5,9,5,0,1
6053,S01012558,S02002352,S08000015,S37000027,S12000028,2077,3,2,5,3,3,2,3,2,0,0
6054,S01012559,S02002352,S08000015,S37000027,S12000028,549,1,1,1,1,1,1,1,1,1,0
6055,S01012560,S02002352,S08000015,S37000027,S12000028,3389,5,3,7,4,6,3,6,3,0,0
6056,S01012561,S02002352,S08000015,S37000027,S12000028,3392,5,3,7,4,6,3,6,3,0,0
6057,S01012562,S02002352,S08000015,S37000027,S12000028,1203,2,1,3,2,2,1,2,1,0,0
6058,S01012563,S02002353,S08000015,S37000027,S12000028,6678,10,5,10,5,10,5,10,5,0,1
6059,S01012564,S02002353,S08000015,S37000027,S12000028,6187,9,5,10,5,9,5,9,5,0,1
6060,S01012565,S02002353,S08000015,S37000027,S12000028,5462,8,4,9,5,8,4,8,4,0,0
6061,S01012566,S02002353,S08000015,S37000027,S12000028,2490,4,2,5,3,4,2,4,2,0,0
6062,S01012567,S02002353,S08000015,S37000027,S12000028,2408,4,2,5,3,4,2,4,2,0,0
6063,S01012568,S02002353,S08000015,S37000027,S12000028,5910,9,5,9,5,9,5,9,5,0,0
6064,S01012569,S02002353,S08000015,S37000027,S12000028,6206,9,5,10,5,9,5,9,5,0,1
6065,S01012570,S02002354,S08000032,S37000028,S12000029,3155,5,3,6,3,6,3,6,3,0,0
6066,S01012571,S02002354,S08000032,S37000028,S12000029,1908,3,2,4,2,4,2,4,2,0,0
6067,S01012572,S02002354,S08000032,S37000028,S12000029,2821,4,2,6,3,5,3,5,3,0,0
6068,S01012573,S02002354,S08000032,S37000028,S12000029,4827,7,4,8,4,8,4,8,4,0,0
6069,S01012574,S02002355,S08000032,S37000028,S12000029,4099,6,3,7,4,7,4,7,4,0,0
6070,S01012575,S02002355,S08000032,S37000028,S12000029,5563,8,4,9,5,9,5,9,5,0,0
6071,S01012576,S02002355,S08000032,S37000028,S12000029,5577,8,4,9,5,9,5,9,5,0,0
6072,S01012577,S02002355,S08000032,S37000028,S12000029,4291,7,4,7,4,7,4,7,4,0,0
6073,S01012578,S02002355,S08000032,S37000028,S12000029,4754,7,4,8,4,8,4,8,4,0,0
6074,S01012579,S02002355,S08000032,S37000028,S12000029,3182,5,3,6,3,6,3,6,3,0,0
6075,S01012580,S02002355,S08000032,S37000028,S12000029,4157,6,3,7,4,7,4,7,4,0,0
6076,S01012581,S02002356,S08000032,S37000028,S12000029,1626,3,2,4,2,3,2,3,2,0,0
6077,S01012582,S02002356,S08000032,S37000028,S12000029,3535,5,3,7,4,6,3,6,3,0,0
6078,S01012583,S02002356,S08000032,S37000028,S12000029,1538,3,2,3,2,3,2,3,2,0,0
6079,S01012584,S02002356,S08000032,S37000028,S12000029,3507,5,3,7,4,6,3,6,3,0,0
6080,S01012585,S02002356,S08000032,S37000028,S12000029,1282,2,1,3,2,2,1,2,1,0,0
6081,S01012586,S02002356,S08000032,S37000028,S12000029,2284,4,2,5,3,4,2,4,2,0,0
6082,S01012587,S02002357,S08000032,S37000028,S12000029,4507,7,4,8,4,7,4,7,4,0,0
6083,S01012588,S02002357,S08000032,S37000028,S12000029,4508,7,4,8,4,7,4,7,4,0,0
6084,S01012589,S02002357,S08000032,S37000028,S12000029,2528,4,2,5,3,4,2,4,2,0,0
6085,S01012590,S02002357,S08000032,S37000028,S12000029,1581,3,2,3,2,3,2,3,2,0,0
6086,S01012591,S02002357,S08000032,S37000028,S12000029,1305,2,1,3,2,2,1,2,1,0,0
6087,S01012592,S02002358,S08000032,S37000028,S12000029,5364,8,4,9,5,8,4,8,4,0,0
6088,S01012593,S02002358,S08000032,S37000028,S12000029,5699,9,5,9,5,9,5,9,5,0,0
6089,S01012594,S02002358,S08000032,S37000028,S12000029,4262,6,3,7,4,7,4,7,4,0,0
6090,S01012595,S02002358,S08000032,S37000028,S12000029,2294,4,2,5,3,4,2,4,2,0,0
6091,S01012596,S02002358,S08000032,S37000028,S12000029,1488,3,2,3,2,3,2,3,2,0,0
6092,S01012597,S02002358,S08000032,S37000028,S12000029,4944,7,4,8,4,8,4,8,4,0,0
6093,S01012598,S02002359,S08000032,S37000028,S12000029,5833,9,5,10,5,9,5,9,5,0,0
6094,S01012599,S02002359,S08000032,S37000028,S12000029,3504,5,3,7,4,6,3,6,3,0,0
6095,S01012600,S02002359,S08000032,S37000028,S12000029,5081,8,4,8,4,8,4,8,4,0,0
6096,S01012601,S02002359,S08000032,S37000028,S12000029,5534,8,4,9,5,9,5,9,5,0,0
6097,S01012602,S02002360,S08000032,S37000028,S12000029,943,2,1,2,1,2,1,2,1,1,0
6098,S01012603,S02002360,S08000032,S37000028,S12000029,1451,3,2,3,2,3,2,3,2,0,0
6099,S01012604,S02002360,S08000032,S37000028,S12000029,2260,4,2,5,3,4,2,4,2,0,0
6100,S01012605,S02002360,S08000032,S37000028,S12000029,2876,5,3,6,3,5,3,5,3,0,0
6101,S01012606,S02002361,S08000032,S37000028,S12000029,5926,9,5,10,5,9,5,9,5,0,0
6102,S01012607,S02002361,S08000032,S37000028,S12000029,3319,5,3,6,3,6,3,6,3,0,0
6103,S01012608,S02002361,S08000032,S37000028,S12000029,2725,4,2,6,3,5,3,5,3,0,0
6104,S01012609,S02002361,S08000032,S37000028,S12000029,1159,2,1,3,2,2,1,2,1,0,0
6105,S01012610,S02002361,S08000032,S37000028,S12000029,618,1,1,1,1,1,1,1,1,1,0
6106,S01012611,S02002362,S08000032,S37000028,S12000029,4839,7,4,8,4,8,4,8,4,0,0
6107,S01012612,S02002362,S08000032,S37000028,S12000029,1559,3,2,3,2,3,2,3,2,0,0
6108,S01012613,S02002362,S08000032,S37000028,S12000029,2786,4,2,6,3,5,3,5,3,0,0
6109,S01012614,S02002362,S08000032,S37000028,S12000029,2324,4,2,5,3,4,2,4,2,0,0
6110,S01012615,S02002363,S08000032,S37000028,S12000029,4410,7,4,8,4,7,4,7,4,0,0
6111,S01012616,S02002363,S08000032,S37000028,S12000029,3722,6,3,7,4,6,3,6,3,0,0
6112,S01012617,S02002363,S08000032,S37000028,S12000029,5370,8,4,9,5,8,4,8,4,0,0
6113,S01012618,S02002363,S08000032,S37000028,S12000029,2894,5,3,6,3,5,3,5,3,0,0
6114,S01012619,S02002364,S08000032,S37000028,S12000029,989,2,1,2,1,2,1,2,1,1,0
6115,S01012620,S02002364,S08000032,S37000028,S12000029,6592,10,5,10,5,10,5,10,5,0,1
6116,S01012621,S02002364,S08000032,S37000028,S12000029,4284,7,4,7,4,7,4,7,4,0,0
6117,S01012622,S02002364,S08000032,S37000028,S12000029,3628,6,3,7,4,6,3,6,3,0,0
6118,S01012623,S02002365,S08000032,S37000028,S12000029,2581,4,2,5,3,5,3,5,3,0,0
6119,S01012624,S02002365,S08000032,S37000028,S12000029,2477,4,2,5,3,4,2,4,2,0,0
6120,S01012625,S02002365,S08000032,S37000028,S12000029,1069,2,1,2,1,2,1,2,1,1,0
6121,S01012626,S02002365,S08000032,S37000028,S12000029,5393,8,4,9,5,8,4,8,4,0,0
6122,S01012627,S02002366,S08000032,S37000028,S12000029,1905,3,2,4,2,4,2,4,2,0,0
6123,S01012628,S02002366,S08000032,S37000028,S12000029,5345,8,4,9,5,8,4,8,4,0,0
6124,S01012629,S02002366,S08000032,S37000028,S12000029,5342,8,4,9,5,8,4,8,4,0,0
6125,S01012630,S02002366,S08000032,S37000028,S12000029,1857,3,2,4,2,3,2,3,2,0,0
6126,S01012631,S02002366,S08000032,S37000028,S12000029,1866,3,2,4,2,3,2,3,2,0,0
6127,S01012632,S02002367,S08000032,S37000028,S12000029,4036,6,3,7,4,7,4,7,4,0,0
6128,S01012633,S02002367,S08000032,S37000028,S12000029,3211,5,3,6,3,6,3,6,3,0,0
6129,S01012634,S02002367,S08000032,S37000028,S12000029,2316,4,2,5,3,4,2,4,2,0,0
6130,S01012635,S02002367,S08000032,S37000028,S12000029,2456,4,2,5,3,4,2,4,2,0,0
6131,S01012636,S02002367,S08000032,S37000028,S12000029,4103,6,3,7,4,7,4,7,4,0,0
6132,S01012637,S02002368,S08000032,S37000028,S12000029,1389,2,1,3,2,2,1,2,1,0,0
6133,S01012638,S02002368,S08000032,S37000028,S12000029,2689,4,2,5,3,5,3,5,3,0,0
6134,S01012639,S02002368,S08000032,S37000028,S12000029,1702,3,2,4,2,3,2,3,2,0,0
6135,S01012640,S02002368,S08000032,S37000028,S12000029,177,1,1,1,1,1,1,1,1,1,0
6136,S01012641,S02002368,S08000032,S37000028,S12000029,1924,3,2,4,2,4,2,4,2,0,0
6137,S01012642,S02002369,S08000032,S37000028,S12000029,588,1,1,1,1,1,1,1,1,1,0
6138,S01012643,S02002369,S08000032,S37000028,S12000029,2306,4,2,5,3,4,2,4,2,0,0
6139,S01012644,S02002369,S08000032,S37000028,S12000029,1408,2,1,3,2,2,1,2,1,0,0
6140,S01012645,S02002369,S08000032,S37000028,S12000029,3636,6,3,7,4,6,3,6,3,0,0
6141,S01012646,S02002369,S08000032,S37000028,S12000029,5147,8,4,9,5,8,4,8,4,0,0
6142,S01012647,S02002370,S08000032,S37000028,S12000029,5617,8,4,9,5,9,5,9,5,0,0
6143,S01012648,S02002370,S08000032,S37000028,S12000029,934,2,1,2,1,2,1,2,1,1,0
6144,S01012649,S02002370,S08000032,S37000028,S12000029,2593,4,2,5,3,5,3,5,3,0,0
6145,S01012650,S02002370,S08000032,S37000028,S12000029,4268,6,3,7,4,7,4,7,4,0,0
6146,S01012651,S02002370,S08000032,S37000028,S12000029,641,1,1,2,1,1,1,1,1,1,0
6147,S01012652,S02002370,S08000032,S37000028,S12000029,5633,9,5,9,5,9,5,9,5,0,0
6148,S01012653,S02002371,S08000032,S37000028,S12000029,1348,2,1,3,2,2,1,2,1,0,0
6149,S01012654,S02002371,S08000032,S37000028,S12000029,3403,5,3,7,4,6,3,6,3,0,0
6150,S01012655,S02002371,S08000032,S37000028,S12000029,1616,3,2,4,2,3,2,3,2,0,0
6151,S01012656,S02002372,S08000032,S37000028,S12000029,1618,3,2,4,2,3,2,3,2,0,0
6152,S01012657,S02002372,S08000032,S37000028,S12000029,1849,3,2,4,2,3,2,3,2,0,0
6153,S01012658,S02002372,S08000032,S37000028,S12000029,5100,8,4,8,4,8,4,8,4,0,0
6154,S01012659,S02002372,S08000032,S37000028,S12000029,6475,10,5,10,5,10,5,10,5,0,1
6155,S01012660,S02002373,S08000032,S37000028,S12000029,2114,3,2,5,3,4,2,4,2,0,0
6156,S01012661,S02002373,S08000032,S37000028,S12000029,4226,6,3,7,4,7,4,7,4,0,0
6157,S01012662,S02002373,S08000032,S37000028,S12000029,1523,3,2,3,2,3,2,3,2,0,0
6158,S01012663,S02002373,S08000032,S37000028,S12000029,4416,7,4,8,4,7,4,7,4,0,0
6159,S01012664,S02002373,S08000032,S37000028,S12000029,2961,5,3,6,3,5,3,5,3,0,0
6160,S01012665,S02002374,S08000032,S37000028,S12000029,814,2,1,2,1,2,1,2,1,1,0
6161,S01012666,S02002374,S08000032,S37000028,S12000029,396,1,1,1,1,1,1,1,1,1,0
6162,S01012667,S02002374,S08000032,S37000028,S12000029,341,1,1,1,1,1,1,1,1,1,0
6163,S01012668,S02002374,S08000032,S37000028,S12000029,1041,2,1,2,1,2,1,2,1,1,0
6164,S01012669,S02002374,S08000032,S37000028,S12000029,6284,9,5,10,5,10,5,10,5,0,1
6165,S01012670,S02002374,S08000032,S37000028,S12000029,5759,9,5,9,5,9,5,9,5,0,0
6166,S01012671,S02002375,S08000032,S37000028,S12000029,1648,3,2,4,2,3,2,3,2,0,0
6167,S01012672,S02002375,S08000032,S37000028,S12000029,447,1,1,1,1,1,1,1,1,1,0
6168,S01012673,S02002375,S08000032,S37000028,S12000029,457,1,1,1,1,1,1,1,1,1,0
6169,S01012674,S02002375,S08000032,S37000028,S12000029,262,1,1,1,1,1,1,1,1,1,0
6170,S01012675,S02002375,S08000032,S37000028,S12000029,306,1,1,1,1,1,1,1,1,1,0
6171,S01012676,S02002376,S08000032,S37000028,S12000029,2559,4,2,5,3,4,2,4,2,0,0
6172,S01012677,S02002376,S08000032,S37000028,S12000029,1491,3,2,3,2,3,2,3,2,0,0
6173,S01012678,S02002376,S08000032,S37000028,S12000029,5321,8,4,9,5,8,4,8,4,0,0
6174,S01012679,S02002376,S08000032,S37000028,S12000029,2393,4,2,5,3,4,2,4,2,0,0
6175,S01012680,S02002376,S08000032,S37000028,S12000029,6563,10,5,10,5,10,5,10,5,0,1
6176,S01012681,S02002376,S08000032,S37000028,S12000029,3860,6,3,7,4,6,3,6,3,0,0
6177,S01012682,S02002376,S08000032,S37000028,S12000029,3918,6,3,7,4,6,3,6,3,0,0
6178,S01012683,S02002376,S08000032,S37000028,S12000029,1270,2,1,3,2,2,1,2,1,0,0
6179,S01012684,S02002377,S08000032,S37000028,S12000029,4748,7,4,8,4,7,4,7,4,0,0
6180,S01012685,S02002377,S08000032,S37000028,S12000029,2052,3,2,4,2,4,2,4,2,0,0
6181,S01012686,S02002377,S08000032,S37000028,S12000029,5770,9,5,9,5,9,5,9,5,0,0
6182,S01012687,S02002377,S08000032,S37000028,S12000029,6822,10,5,10,5,10,5,10,5,0,1
6183,S01012688,S02002377,S08000032,S37000028,S12000029,3356,5,3,6,3,6,3,6,3,0,0
6184,S01012689,S02002377,S08000032,S37000028,S12000029,6161,9,5,10,5,10,5,10,5,0,1
6185,S01012690,S02002377,S08000032,S37000028,S12000029,5679,9,5,9,5,9,5,9,5,0,0
6186,S01012691,S02002378,S08000032,S37000028,S12000029,6214,9,5,10,5,10,5,10,5,0,1
6187,S01012692,S02002378,S08000032,S37000028,S12000029,3116,5,3,6,3,5,3,5,3,0,0
6188,S01012693,S02002378,S08000032,S37000028,S12000029,6728,10,5,10,5,10,5,10,5,0,1
6189,S01012694,S02002378,S08000032,S37000028,S12000029,3968,6,3,7,4,7,4,7,4,0,0
6190,S01012695,S02002379,S08000032,S37000028,S12000029,3549,5,3,7,4,6,3,6,3,0,0
6191,S01012696,S02002379,S08000032,S37000028,S12000029,4448,7,4,8,4,7,4,7,4,0,0
6192,S01012697,S02002379,S08000032,S37000028,S12000029,5807,9,5,9,5,9,5,9,5,0,0
6193,S01012698,S02002379,S08000032,S37000028,S12000029,4682,7,4,8,4,7,4,7,4,0,0
6194,S01012699,S02002380,S08000032,S37000028,S12000029,3289,5,3,6,3,6,3,6,3,0,0
6195,S01012700,S02002380,S08000032,S37000028,S12000029,3987,6,3,7,4,7,4,7,4,0,0
6196,S01012701,S02002380,S08000032,S37000028,S12000029,6015,9,5,10,5,9,5,9,5,0,1
6197,S01012702,S02002380,S08000032,S37000028,S12000029,4440,7,4,8,4,7,4,7,4,0,0
6198,S01012703,S02002381,S08000032,S37000028,S12000029,4928,7,4,8,4,8,4,8,4,0,0
6199,S01012704,S02002381,S08000032,S37000028,S12000029,1097,2,1,2,1,2,1,2,1,0,0
6200,S01012705,S02002381,S08000032,S37000028,S12000029,6294,9,5,10,5,10,5,10,5,0,1
